track,path,genre,vlook,,track_id,genre2
12047,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12047,Folk
12048,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12048,Folk
12049,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12049,Folk
12050,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12050,Folk
12051,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12051,Folk
12052,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12052,Folk
12053,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12053,Folk
12058,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12058,Folk
12059,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12059,Folk
12060,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12060,Folk
12061,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12061,Folk
12062,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12062,Folk
12064,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12064,Folk
12065,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12065,Folk
12066,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12066,Folk
12067,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12067,Folk
12109,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,International,International,0,12109,International
12146,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Pop,Pop,0,12146,Pop
12147,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Pop,Pop,0,12147,Pop
12173,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Hip-Hop,Hip-Hop,0,12173,Hip-Hop
12174,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Hip-Hop,Hip-Hop,0,12174,Hip-Hop
12179,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Pop,Pop,0,12179,Pop
12188,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Pop,Pop,0,12188,Pop
12189,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Electronic,Electronic,0,12189,Electronic
12346,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Experimental,Experimental,0,12346,Experimental
12348,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12348,Folk
12349,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12349,Folk
12350,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12350,Folk
12351,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12351,Folk
12352,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12352,Folk
12353,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12353,Folk
12355,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12355,Folk
12376,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Pop,Pop,0,12376,Pop
12387,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Pop,Pop,0,12387,Pop
12390,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Pop,Pop,0,12390,Pop
12394,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Hip-Hop,Hip-Hop,0,12394,Hip-Hop
12481,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12481,Folk
12482,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12482,Folk
12484,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12484,Folk
12485,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12485,Folk
12486,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12486,Folk
12487,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12487,Folk
12488,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12488,Folk
12489,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12489,Folk
12490,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12490,Folk
12508,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12508,Folk
12513,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12513,Folk
12514,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12514,Folk
12518,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Pop,Pop,0,12518,Pop
12521,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Rock,Rock,0,12521,Rock
12526,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Hip-Hop,Hip-Hop,0,12526,Hip-Hop
12527,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Pop,Pop,0,12527,Pop
12530,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Pop,Pop,0,12530,Pop
12531,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Hip-Hop,Hip-Hop,0,12531,Hip-Hop
12532,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Pop,Pop,0,12532,Pop
12537,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Pop,Pop,0,12537,Pop
12551,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Pop,Pop,0,12551,Pop
12552,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Pop,Pop,0,12552,Pop
12654,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Pop,Pop,0,12654,Pop
12690,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,International,International,0,12690,International
12691,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,International,International,0,12691,International
12692,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,International,International,0,12692,International
12737,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Experimental,Experimental,0,12737,Experimental
12985,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12985,Folk
12986,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/012,Folk,Folk,0,12986,Folk
13191,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Pop,Pop,0,13191,Pop
13197,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Pop,Pop,0,13197,Pop
13199,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Hip-Hop,Hip-Hop,0,13199,Hip-Hop
13201,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Hip-Hop,Hip-Hop,0,13201,Hip-Hop
13218,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Pop,Pop,0,13218,Pop
13220,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Pop,Pop,0,13220,Pop
13325,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Rock,Rock,0,13325,Rock
13328,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Pop,Pop,0,13328,Pop
13362,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Pop,Pop,0,13362,Pop
13378,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Pop,Pop,0,13378,Pop
13474,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Electronic,Electronic,0,13474,Electronic
13537,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,International,International,0,13537,International
13538,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,International,International,0,13538,International
13539,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,International,International,0,13539,International
13540,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,International,International,0,13540,International
13556,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Rock,Rock,0,13556,Rock
13561,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Hip-Hop,Hip-Hop,0,13561,Hip-Hop
13562,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Electronic,Electronic,0,13562,Electronic
13566,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Hip-Hop,Hip-Hop,0,13566,Hip-Hop
13571,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Electronic,Electronic,0,13571,Electronic
13578,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Experimental,Experimental,0,13578,Experimental
13591,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Hip-Hop,Hip-Hop,0,13591,Hip-Hop
13596,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Rock,Rock,0,13596,Rock
13666,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Rock,Rock,0,13666,Rock
13668,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Electronic,Electronic,0,13668,Electronic
13670,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Hip-Hop,Hip-Hop,0,13670,Hip-Hop
13706,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Electronic,Electronic,0,13706,Electronic
13707,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Electronic,Electronic,0,13707,Electronic
13708,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Electronic,Electronic,0,13708,Electronic
13709,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Electronic,Electronic,0,13709,Electronic
13710,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Electronic,Electronic,0,13710,Electronic
13711,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Electronic,Electronic,0,13711,Electronic
13735,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Hip-Hop,Hip-Hop,0,13735,Hip-Hop
13747,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Hip-Hop,Hip-Hop,0,13747,Hip-Hop
13748,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Hip-Hop,Hip-Hop,0,13748,Hip-Hop
13749,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Hip-Hop,Hip-Hop,0,13749,Hip-Hop
13767,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Hip-Hop,Hip-Hop,0,13767,Hip-Hop
13768,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Hip-Hop,Hip-Hop,0,13768,Hip-Hop
13804,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Hip-Hop,Hip-Hop,0,13804,Hip-Hop
13927,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Folk,Folk,0,13927,Folk
13928,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Folk,Folk,0,13928,Folk
13929,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Folk,Folk,0,13929,Folk
13930,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/013,Folk,Folk,0,13930,Folk
14063,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Electronic,Electronic,0,14063,Electronic
14208,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Electronic,Electronic,0,14208,Electronic
14315,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,International,International,0,14315,International
14316,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,International,International,0,14316,International
14317,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,International,International,0,14317,International
14318,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,International,International,0,14318,International
14319,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,International,International,0,14319,International
14320,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,International,International,0,14320,International
14344,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Electronic,Electronic,0,14344,Electronic
14358,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Hip-Hop,Hip-Hop,0,14358,Hip-Hop
14363,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Hip-Hop,Hip-Hop,0,14363,Hip-Hop
14365,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Hip-Hop,Hip-Hop,0,14365,Hip-Hop
14386,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Hip-Hop,Hip-Hop,0,14386,Hip-Hop
14391,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Hip-Hop,Hip-Hop,0,14391,Hip-Hop
14538,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Hip-Hop,Hip-Hop,0,14538,Hip-Hop
14539,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Hip-Hop,Hip-Hop,0,14539,Hip-Hop
14541,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Hip-Hop,Hip-Hop,0,14541,Hip-Hop
14542,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Hip-Hop,Hip-Hop,0,14542,Hip-Hop
14568,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14568,Instrumental
14569,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14569,Instrumental
14570,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14570,Instrumental
14571,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14571,Instrumental
14572,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14572,Instrumental
14576,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14576,Instrumental
14577,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14577,Instrumental
14578,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14578,Instrumental
14579,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14579,Instrumental
14580,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14580,Instrumental
14581,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14581,Instrumental
14583,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14583,Instrumental
14584,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14584,Instrumental
14585,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14585,Instrumental
14586,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14586,Instrumental
14588,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14588,Instrumental
14589,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14589,Instrumental
14590,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Instrumental,Instrumental,0,14590,Instrumental
14601,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,International,International,0,14601,International
14602,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,International,International,0,14602,International
14603,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,International,International,0,14603,International
14604,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,International,International,0,14604,International
14653,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Rock,Rock,0,14653,Rock
14661,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Folk,Folk,0,14661,Folk
14663,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Pop,Pop,0,14663,Pop
14684,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Folk,Folk,0,14684,Folk
14690,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Experimental,Experimental,0,14690,Experimental
14693,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Folk,Folk,0,14693,Folk
14733,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Rock,Rock,0,14733,Rock
14734,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Rock,Rock,0,14734,Rock
14735,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Rock,Rock,0,14735,Rock
14736,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Rock,Rock,0,14736,Rock
14737,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Rock,Rock,0,14737,Rock
14738,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Rock,Rock,0,14738,Rock
14739,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Rock,Rock,0,14739,Rock
14740,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Rock,Rock,0,14740,Rock
14741,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Rock,Rock,0,14741,Rock
14742,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Rock,Rock,0,14742,Rock
14743,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Rock,Rock,0,14743,Rock
14744,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Rock,Rock,0,14744,Rock
14745,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Rock,Rock,0,14745,Rock
14809,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Folk,Folk,0,14809,Folk
14869,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/014,Electronic,Electronic,0,14869,Electronic
15094,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Experimental,Experimental,0,15094,Experimental
15210,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Hip-Hop,Hip-Hop,0,15210,Hip-Hop
15464,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Experimental,Experimental,0,15464,Experimental
15469,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Experimental,Experimental,0,15469,Experimental
15471,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Experimental,Experimental,0,15471,Experimental
15475,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Experimental,Experimental,0,15475,Experimental
15476,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Experimental,Experimental,0,15476,Experimental
15487,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,International,International,0,15487,International
15488,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,International,International,0,15488,International
15540,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Experimental,Experimental,0,15540,Experimental
15541,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Experimental,Experimental,0,15541,Experimental
15542,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Experimental,Experimental,0,15542,Experimental
15543,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Experimental,Experimental,0,15543,Experimental
15625,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Experimental,Experimental,0,15625,Experimental
15769,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Electronic,Electronic,0,15769,Electronic
15770,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Electronic,Electronic,0,15770,Electronic
15771,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Electronic,Electronic,0,15771,Electronic
15772,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Electronic,Electronic,0,15772,Electronic
15773,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,Electronic,Electronic,0,15773,Electronic
15880,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/015,International,International,0,15880,International
16095,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Pop,Pop,0,16095,Pop
16155,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Pop,Pop,0,16155,Pop
16158,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Pop,Pop,0,16158,Pop
16162,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Hip-Hop,Hip-Hop,0,16162,Hip-Hop
16163,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Pop,Pop,0,16163,Pop
16334,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,International,International,0,16334,International
16337,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Pop,Pop,0,16337,Pop
16338,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Pop,Pop,0,16338,Pop
16339,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Pop,Pop,0,16339,Pop
16340,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Pop,Pop,0,16340,Pop
16354,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Rock,Rock,0,16354,Rock
16743,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,International,International,0,16743,International
16744,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,International,International,0,16744,International
16745,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,International,International,0,16745,International
16747,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,International,International,0,16747,International
16819,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Rock,Rock,0,16819,Rock
16820,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Rock,Rock,0,16820,Rock
16821,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Rock,Rock,0,16821,Rock
16822,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Rock,Rock,0,16822,Rock
16878,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Hip-Hop,Hip-Hop,0,16878,Hip-Hop
16879,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Hip-Hop,Hip-Hop,0,16879,Hip-Hop
16880,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Hip-Hop,Hip-Hop,0,16880,Hip-Hop
16895,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Pop,Pop,0,16895,Pop
16994,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Rock,Rock,0,16994,Rock
16995,/home/vedantc6/Desktop/Projects/CS543-MusicGenreRecognition/Data/fma_small/016,Rock,Rock,0,16995,Rock
